Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
82038.0,1107.55,421.655725,250.307443,1.684551,0.804738,83311.0,323.19348,0.707712,0.98472,0.840424,0.766487,0.00514,0.001094,0.587502,0.989677,CALI
62683.0,1007.347,343.392307,233.988843,1.467558,0.731908,64225.0,282.507477,0.701647,0.975991,0.77625,0.822696,0.005478,0.001548,0.676829,0.993286,BARBUNYA
55059.0,944.732,344.327691,204.947502,1.680078,0.80357,55970.0,264.77027,0.732859,0.983723,0.775213,0.768949,0.006254,0.001349,0.591282,0.993399,BARBUNYA
42715.0,756.895,257.085459,211.977832,1.212794,0.5658,43190.0,233.208977,0.778037,0.989002,0.936956,0.907126,0.006019,0.002514,0.822878,0.997982,SEKER
38147.0,727.24,265.557172,183.432597,1.44771,0.723097,38558.0,220.386635,0.718751,0.989341,0.906389,0.829903,0.006961,0.002037,0.688739,0.997094,SIRA
33866.0,668.421,230.931159,186.860875,1.235845,0.587585,34171.0,207.652427,0.799934,0.991074,0.952519,0.899196,0.006819,0.00275,0.808554,0.999248,SEKER
36246.0,684.492,238.56638,193.571227,1.232448,0.5845,36557.0,214.825139,0.78746,0.991493,0.97215,0.900484,0.006582,0.00267,0.810871,0.999356,SEKER
50634.0,793.7559999999999,366.275116,177.026829,2.069037,0.875446,51401.0,253.907879,0.718896,0.985078,0.798989,0.693216,0.007234,0.00103,0.480549,0.994273,HOROZ
38760.0,738.594,271.145245,182.28296,1.487496,0.740306,39191.0,222.15032,0.720459,0.989003,0.892857,0.819304,0.006995,0.001944,0.671259,0.998495,SIRA
60563.0,1005.91,408.414862,189.814014,2.151658,0.885438,61453.0,277.689047,0.621982,0.985517,0.752141,0.679919,0.006744,0.000889,0.46229,0.99469,HOROZ
45363.0,779.489,287.103832,201.869869,1.422222,0.711066,45774.0,240.328869,0.818236,0.991021,0.938192,0.83708,0.006329,0.001917,0.700703,0.996555,SEKER
45439.0,810.822,314.588185,185.17699,1.698851,0.8084,46053.0,240.530106,0.7899,0.986668,0.868536,0.764587,0.006923,0.001459,0.584594,0.993138,SIRA
39180.0,732.81,265.81545,188.266043,1.411914,0.705953,39663.0,223.350678,0.807768,0.987822,0.916836,0.840247,0.006784,0.002086,0.706015,0.996833,SIRA
53379.0,875.74,328.260127,207.566739,1.581468,0.774704,53953.0,260.699547,0.695945,0.989361,0.874641,0.794186,0.00615,0.001509,0.630731,0.997481,SIRA
33958.0,677.104,253.688948,171.04597,1.483162,0.738517,34241.0,207.934289,0.823244,0.991735,0.930767,0.819643,0.007471,0.00208,0.671814,0.996409,DERMASON
35640.0,688.039,254.517074,178.727981,1.424047,0.711956,36020.0,213.02173,0.777894,0.98945,0.946066,0.836964,0.007141,0.002162,0.700509,0.997558,SIRA
51484.0,908.819,362.407122,181.45223,1.997259,0.865629,52533.0,256.030203,0.688629,0.980032,0.783299,0.706471,0.007039,0.001082,0.499102,0.996835,HOROZ
76929.0,1067.562,409.421327,242.254635,1.690045,0.806158,78701.0,312.968121,0.760679,0.977484,0.84823,0.764416,0.005322,0.001121,0.584331,0.987547,CALI
70002.0,1048.285,382.024749,234.112103,1.631803,0.790223,71186.0,298.545331,0.705751,0.983368,0.8005,0.781482,0.005457,0.001256,0.610714,0.996564,BARBUNYA
56606.0,933.43,372.871747,193.926138,1.922751,0.854113,57322.0,268.464146,0.729318,0.987509,0.816411,0.719991,0.006587,0.001092,0.518386,0.996728,HOROZ
67194.0,1005.436,394.587499,218.724461,1.804039,0.832309,67865.0,292.496253,0.647634,0.990113,0.835279,0.741271,0.005872,0.001094,0.549483,0.991288,CALI
41274.0,734.41,258.050247,203.804599,1.266165,0.613382,41601.0,229.241552,0.791934,0.99214,0.961633,0.88836,0.006252,0.002402,0.789184,0.999237,SEKER
36021.0,718.049,268.288113,171.311329,1.566085,0.769593,36571.0,214.157329,0.777387,0.984961,0.877925,0.798236,0.007448,0.001865,0.637181,0.99788,DERMASON
28993.0,793.7559999999999,226.782185,163.39265,1.387958,0.693473,29335.0,192.132855,0.734781,0.988342,0.920587,0.847213,0.007822,0.002486,0.71777,0.996235,DERMASON
42934.0,761.128,276.093149,198.827947,1.388603,0.69382,43347.0,233.806045,0.806499,0.990472,0.931313,0.846838,0.006431,0.00204,0.717134,0.995814,SIRA
47283.0,808.169,294.569904,205.099909,1.436226,0.717781,47864.0,245.362152,0.787184,0.987861,0.909726,0.832951,0.00623,0.00185,0.693807,0.996463,SIRA
37206.0,717.474,276.213799,171.760753,1.608131,0.783144,37589.0,217.651443,0.736898,0.989811,0.908261,0.787982,0.007424,0.001766,0.620915,0.998513,DERMASON
38343.0,729.785,279.480313,175.242782,1.594818,0.778994,38680.0,220.952085,0.810634,0.991287,0.904703,0.8013238834930053,0.007289,0.001756,0.62502,0.996793,DERMASON
24796.0,583.933,218.470255,144.863227,1.508114,0.748549,25139.0,177.682998,0.758682,0.986356,0.91383,0.813305,0.008811,0.002378,0.661465,0.997565,DERMASON
34278.0,680.215,249.991193,175.046701,1.42814,0.713935,34637.0,208.911716,0.752007,0.989635,0.930964,0.835676,0.007293,0.002194,0.698355,0.997349,DERMASON
218738.0,1810.955,682.465547,412.081448,1.656142,0.797126,223507.0,527.736555,0.703064,0.978663,0.838144,0.773279,0.00312,0.000688,0.597961,0.990309,BOMBAY
42776.0,773.343,284.479036,192.881799,1.474888,0.735046,43299.0,233.375437,0.787482,0.987921,0.898805,0.820361,0.00665,0.001858,0.672992,0.992587,SIRA
66737.0,972.11,374.869851,227.088191,1.650768,0.795633,67291.0,291.499893,0.779565,0.991767,0.887454,0.777603,0.005617,0.001267,0.604666,0.998164,CALI
34740.0,793.7559999999999,259.900426,170.786167,1.521789,0.753785,35123.0,210.314863,0.827182,0.989095,0.907639,0.809213,0.007481,0.001979,0.654826,0.996507,DERMASON
30867.0,647.389,237.169338,166.339028,1.425819,0.712816,31229.0,198.245013,0.807128,0.988408,0.925494,0.83588,0.007684,0.002314,0.698695,0.996212,DERMASON
76114.0,1048.047,407.950841,239.55778,1.702933,0.809426,76864.0,311.305886,0.768332,0.9882721783557826,0.870789,0.763097,0.00536,0.001121,0.582316,0.991646,CALI
72788.0,1060.865,393.277333,236.877472,1.660256,0.798257,73784.0,304.428251,0.696256,0.986501,0.812736,0.77408,0.005403,0.001197,0.5992,0.994826,BARBUNYA
32401.0,662.788,247.939261,167.097536,1.4838,0.738781,32760.0,203.111384,0.805554,0.989042,0.92687,0.819198,0.007652,0.002126,0.671086,0.995757,DERMASON
41586.0,745.494,262.311931,202.046664,1.298274,0.637738,42002.0,230.106366,0.743763,0.990096,0.940305,0.877224,0.006308,0.002304,0.769522,0.999051,SEKER
48404.0,864.977,355.686534,174.159149,2.042307,0.871923,49075.0,248.253675,0.790295,0.986327,0.812984,0.697956,0.007348,0.001076,0.487143,0.994896,HOROZ
77523.0,1152.75,363.05954,272.659479,1.331549,0.660297,79065.0,314.174075,0.802757,0.9882721783557826,0.733112,0.865351,0.004683,0.00162,0.748833,0.997108,BARBUNYA
33843.0,679.602,256.628927,168.655156,1.521619,0.753721,34225.0,207.581902,0.804521,0.988839,0.920809,0.80888,0.007583,0.002002,0.654286,0.995574,DERMASON
173967.0,1605.55,604.93982,370.009949,1.634929,0.79113,176528.0,470.639633,0.725343,0.9882721783557826,0.848065,0.777994,0.003477,0.000786,0.605275,0.989581,BOMBAY
36346.0,701.618,254.456725,182.672859,1.392964,0.696153,36671.0,215.121279,0.767117,0.991137,0.927823,0.845414,0.007001,0.002206,0.714725,0.995586,DERMASON
33257.0,699.209,257.90219,164.442667,1.568341,0.770354,33814.0,205.776888,0.776307,0.983528,0.854828,0.797887,0.007755,0.001939,0.636624,0.998444,DERMASON
76545.0,1087.242,423.81479,230.933358,1.835226,0.838506,77800.0,312.186036,0.801938,0.983869,0.813719,0.73661,0.005537,0.001006,0.542594,0.995782,BARBUNYA
75218.0,1082.347,407.942915,236.099256,1.727845,0.815501,76163.0,309.468144,0.820799,0.987592,0.806861,0.758606,0.005423,0.001108,0.575484,0.994347,BARBUNYA
31289.0,647.136,240.135545,166.143113,1.445354,0.72202,31637.0,199.595571,0.760549,0.989,0.938881,0.831179,0.007675,0.00226,0.690858,0.998534,DERMASON
51802.0,793.7559999999999,337.372065,196.178329,1.719721,0.813554,52370.0,256.819693,0.792989,0.989154,0.856642,0.761236,0.006513,0.001349,0.57948,0.996544,SIRA
29373.0,634.307,234.467985,159.869003,1.466626,0.731504,29740.0,193.387862,0.749464,0.98766,0.917401,0.824794,0.007982,0.002279,0.680286,0.997724,DERMASON
44148.0,783.07,295.578713,190.840507,1.548826,0.763633,44559.0,237.088548,0.776679,0.990776,0.904732,0.802116,0.006695,0.00171,0.643391,0.9965,SIRA
50761.0,901.822,380.171185,170.395531,2.23111,0.89393,51229.0,254.226105,0.696941,0.990865,0.784329,0.668715,0.007489,0.000924,0.44718,0.997707,HOROZ
44830.0,814.955,320.731947,178.405838,1.797766,0.831018,45297.0,238.912806,0.658877,0.98969,0.848226,0.744899,0.007154,0.001359,0.554874,0.997534,SIRA
68993.0,1025.729,397.674627,222.347496,1.788528,0.829087,69818.0,296.385924,0.779142,0.988184,0.824043,0.745298,0.005764,0.001097,0.555468,0.993471,CALI
37225.0,713.798,252.813368,188.527292,1.340991,0.666263,37629.0,217.70701,0.792899,0.989264,0.918108,0.861137,0.006791,0.002304,0.741557,0.994422,SEKER
37956.0,726.39,273.350686,177.064128,1.543795,0.761849,38324.0,219.834211,0.705659,0.9882721783557826,0.903963,0.80422,0.007202,0.001858,0.646771,0.998481,DERMASON
51015.0,859.253,327.85751,198.507869,1.65161,0.795868,51718.0,254.861365,0.777419,0.986407,0.868292,0.777354,0.006427,0.001448,0.604279,0.998034,BARBUNYA
35376.0,681.424,236.606393,190.512797,1.241945,0.593019,35693.0,212.231294,0.770702,0.991119,0.957379,0.89698,0.006688,0.002671,0.804574,0.999236,SEKER
41362.0,771.599,296.752856,178.323101,1.66413,0.799313,41880.0,229.485804,0.761563,0.987631,0.873028,0.773323,0.007175,0.001583,0.598028,0.995197,SIRA
43712.0,759.328,261.079572,213.67928,1.221829,0.574585,44059.0,235.914915,0.786286,0.992124,0.95269,0.903613,0.005973,0.002456,0.816517,0.997644,SEKER
61022.0,988.485,386.499837,202.053797,1.912856,0.852469,62009.0,278.739347,0.655432,0.984083,0.784795,0.721189,0.006334,0.001057,0.520113,0.994902,HOROZ
46415.0,844.864,349.766978,169.778851,2.060133,0.874289,46946.0,243.099596,0.77708,0.988689,0.817136,0.695033,0.007536,0.001085,0.483071,0.99519,HOROZ
61671.0,977.631,397.702223,200.687002,1.981704,0.863344,62653.0,280.217694,0.803008,0.984326,0.810851,0.704592,0.006449,0.00098,0.496449,0.983816,HOROZ
35478.0,704.863,266.331021,170.111734,1.565624,0.769437,35885.0,212.537038,0.697974,0.988658,0.897345,0.8013238834930053,0.007507,0.001878,0.636833,0.997041,DERMASON
42282.0,775.793,290.40687,186.08886,1.560582,0.767719,42728.0,232.023952,0.733999,0.989562,0.882823,0.798962,0.006868,0.001726,0.63834,0.996181,SIRA
98270.0,1195.813,465.202983,271.949324,1.710624,0.811335,99879.0,353.724823,0.719906,0.983891,0.863583,0.760367,0.004734,0.000976,0.578157,0.98901,CALI
25108.0,575.308,203.359226,157.903817,1.287868,0.630145,25421.0,178.797367,0.818117,0.987687,0.953281,0.879219,0.008099,0.002986,0.773027,0.995556,DERMASON
25757.0,620.685,238.202764,138.905588,1.714854,0.812372,26150.0,181.093432,0.72727,0.984971,0.840161,0.760249,0.009248,0.001906,0.577979,0.991149,DERMASON
35014.0,697.961,269.357484,165.906772,1.623547,0.787797,35396.0,211.142628,0.796732,0.989208,0.903211,0.783875,0.007693,0.001792,0.61446,0.997605,DERMASON
32795.0,651.03,225.210252,185.600231,1.213416,0.566416,33091.0,204.342582,0.775993,0.991055,0.972334,0.907341,0.006867,0.002871,0.823268,0.998967,SEKER
40390.0,729.154,258.937013,199.153179,1.30019,0.639107,40689.0,226.773334,0.742682,0.992652,0.954652,0.875786,0.006411,0.002326,0.767001,0.997247,DERMASON
40834.0,750.33,278.340837,187.329961,1.485832,0.739621,41275.0,228.016367,0.747109,0.989316,0.911438,0.819198,0.006816,0.001894,0.671086,0.997121,DERMASON
28108.0,614.608,225.931235,158.565007,1.424849,0.712346,28422.0,189.17774,0.781559,0.988952,0.935068,0.837324,0.008038,0.002437,0.701112,0.998979,DERMASON
30183.0,644.251,245.646438,156.785639,1.566766,0.769823,30460.0,196.036194,0.698681,0.990906,0.913823,0.798042,0.008139,0.002036,0.636871,0.997828,DERMASON
24991.0,628.397,218.765615,145.791918,1.500533,0.745568,25568.0,178.380294,0.794248,0.977433,0.79529,0.815395,0.008754,0.002387,0.664868,0.997657,DERMASON
44078.0,791.066,289.586143,194.495439,1.48891,0.740885,44614.0,236.900512,0.787839,0.987986,0.885128,0.818066,0.00657,0.001815,0.669232,0.996425,SIRA
34869.0,717.611,255.63916,174.652912,1.463698,0.73023,35547.0,210.704983,0.78308,0.980927,0.850886,0.824228,0.007331,0.002087,0.679352,0.994366,DERMASON
48638.0,874.666,303.607016,204.656324,1.483497,0.738656,49543.0,248.853019,0.776866,0.981733,0.798916,0.819655,0.006242,0.001738,0.671834,0.996664,BARBUNYA
67087.0,1084.612,359.914321,238.57117,1.508625,0.748747,68230.0,292.263274,0.790105,0.983248,0.716637,0.812036,0.005365,0.001439,0.659402,0.99479,BARBUNYA
41034.0,742.96,272.169193,192.304624,1.415302,0.70765,41427.0,228.574083,0.7805,0.990513,0.934163,0.839823,0.006633,0.002035,0.705304,0.998218,SEKER
47665.0,842.141,339.721635,179.342993,1.894257,0.849299,48157.0,246.3513,0.656407,0.989783,0.844578,0.8013238834930053,0.007127,0.001216,0.525852,0.996098,HOROZ
67284.0,1042.588,416.699287,206.123078,2.021604,0.869088,68146.0,292.692073,0.654386,0.987351,0.777851,0.702406,0.006193,0.00093,0.493374,0.997407,HOROZ
31138.0,651.571,246.309441,161.269996,1.527311,0.755849,31484.0,199.113367,0.709455,0.98901,0.921673,0.808387,0.00791,0.002084,0.65349,0.998082,DERMASON
41059.0,736.776,266.674255,196.510561,1.357048,0.676009,41387.0,228.643702,0.787536,0.992075,0.950489,0.857389,0.006495,0.002165,0.735117,0.997589,SEKER
43187.0,768.92,287.50906,191.873428,1.498431,0.744731,43584.0,234.493915,0.793368,0.990891,0.917911,0.815605,0.006657,0.001817,0.665212,0.996774,SIRA
34045.0,681.927,252.16765,172.3621,1.463011,0.72993,34400.0,208.200481,0.749461,0.98968,0.919999,0.825643,0.007407,0.002123,0.681687,0.997315,DERMASON
68120.0,1010.368,368.95002,235.453203,1.566978,0.769895,69182.0,294.504801,0.706317,0.984649,0.838543,0.798224,0.005416,0.001356,0.637162,0.998418,BARBUNYA
67724.0,969.983,359.950478,240.513029,1.496595,0.743996,68288.0,293.647535,0.799311,0.991741,0.904533,0.8158,0.005315,0.001452,0.665529,0.996028,BARBUNYA
30529.0,644.616,242.449116,160.771341,1.508037,0.748519,30858.0,197.156613,0.702591,0.989338,0.923252,0.813188,0.007942,0.002142,0.661274,0.997226,DERMASON
81240.0,1136.169,391.150406,267.312789,1.463269,0.730043,82832.0,321.617755,0.721787,0.98078,0.79085,0.822236,0.004815,0.001357,0.676071,0.989274,BARBUNYA
71078.0,1097.521,392.839613,230.632168,1.703317,0.809522,72505.0,300.83105,0.681843,0.980319,0.741514,0.765786,0.005527,0.001172,0.586428,0.998873,BARBUNYA
76661.0,1076.239,420.853682,237.380889,1.772905,0.825743,78917.0,312.422497,0.722672,0.971413,0.8317,0.742354,0.00549,0.001028,0.55109,0.97703,CALI
68435.0,1024.358,397.36528,222.357838,1.787053,0.828776,69877.0,295.184939,0.707521,0.979364,0.819567,0.742855,0.005806,0.001091,0.551834,0.986157,CALI
37912.0,723.057,275.394198,175.77701,1.566725,0.769809,38295.0,219.706754,0.723539,0.989999,0.911258,0.79779,0.007264,0.001815,0.636469,0.997172,DERMASON
53755.0,929.598,325.297157,210.939448,1.542135,0.761256,54945.0,261.616115,0.719111,0.978342,0.781697,0.804237,0.006051,0.001562,0.646798,0.997449,BARBUNYA
69483.0,1073.845,371.162467,239.710664,1.548377,0.763475,70724.0,297.436553,0.744089,0.982453,0.757191,0.801365,0.005342,0.001359,0.642186,0.994345,BARBUNYA
28552.0,619.107,227.103332,160.189719,1.417715,0.708849,28868.0,190.666031,0.751368,0.989054,0.936084,0.839556,0.007954,0.002438,0.704855,0.999283,DERMASON
41595.0,747.919,269.662475,197.113117,1.36806,0.682418,42004.0,230.131264,0.71371,0.990263,0.934419,0.853405,0.006483,0.002121,0.7283,0.996358,SEKER
38098.0,719.528,265.777719,183.220944,1.450586,0.724403,38399.0,220.245046,0.707405,0.992161,0.924734,0.828681,0.006976,0.002029,0.686713,0.996136,DERMASON
36644.0,711.555,267.304854,175.14897,1.526157,0.75542,37036.0,216.001365,0.701992,0.989416,0.909486,0.808071,0.007295,0.001919,0.652979,0.996549,DERMASON
33190.0,793.7559999999999,254.685146,166.263604,1.531815,0.757513,33480.0,205.569503,0.789505,0.991338,0.926614,0.807152,0.007674,0.002009,0.651494,0.997968,DERMASON
37973.0,719.14,2639.0025,183.873675,1.435226,0.71731,38333.0,219.883436,0.809314,0.990609,0.922694,0.8013238834930053,0.00695,0.002066,0.694233,0.996382,DERMASON
60361.0,982.77,3963.877905,194.860033,2.034218,0.870827,61211.0,277.225562,0.704321,0.986114,0.785349,0.69938,0.006567,0.000969,0.489132,0.995001,HOROZ
40861.0,738.479,258.285095,202.052487,1.278307,0.622921,41373.0,228.091738,0.784009,0.987625,0.941548,0.883101,0.006321,0.002371,0.779867,0.996909,SEKER
38148.0,700.346,240.67797,202.096152,1.190908,0.543058,38456.0,220.389524,0.774296,0.991991,0.977364,0.8013238834930053,0.006309,0.002736,0.838512,0.998591,SEKER
43061.0,773.258,290.419793,189.098287,1.535814,0.758974,43491.0,234.151592,0.704163,0.990113,0.904993,0.806252,0.006744,0.001758,0.650043,0.998344,SEKER
36593.0,707.994,268.931239,173.431721,1.550646,0.764273,36923.0,215.851001,0.76739,0.991062,0.917379,0.802625,0.007349,0.001881,0.644207,0.998938,DERMASON
30221.0,642.338,242.252349,159.055016,1.523073,0.754267,30551.0,196.159558,0.77667,0.989198,0.920431,0.809732,0.008016,0.002126,0.655666,0.998628,DERMASON
73240.0,1042.358,404.769006,232.410642,1.741611,0.818728,74073.0,305.37201,0.709635,0.988754,0.84708,0.754435,0.005527,0.001104,0.569173,0.991277,CALI
38071.0,717.993,264.230615,183.771713,1.43782,0.718529,38445.0,220.166988,0.797081,0.990272,0.928034,0.833238,0.00694,0.002064,0.694286,0.998258,DERMASON
76798.0,1054.564,407.392328,241.885197,1.684238,0.804657,77374.0,312.701536,0.754342,0.992556,0.867789,0.767569,0.005305,0.001136,0.589161,0.992288,CALI
170146.0,1599.868,611.07354,357.505624,1.70927,0.811001,173278.0,465.442387,0.811022,0.981925,0.83534,0.76168,0.003591,0.000746,0.580156,0.991643,BOMBAY
49564.0,865.194,330.490627,191.599075,1.724907,0.814801,50308.0,251.210758,0.709192,0.985211,0.83205,0.760115,0.006668,0.001373,0.577774,0.996607,HOROZ
57512.0,936.819,381.290398,193.070235,1.974879,0.862322,58119.0,270.604052,0.811617,0.989556,0.823487,0.8013238834930053,0.00663,0.001038,0.503682,0.994712,HOROZ
22869.0,565.655,207.130853,141.254643,1.466365,0.731391,23192.0,170.639137,0.788369,0.986073,0.89816,0.823823,0.009057,0.002573,0.678684,0.995199,DERMASON
44412.0,785.924,292.141559,194.32507,1.503365,0.746688,44910.0,237.796372,0.77206,0.988911,0.903544,0.813977,0.006578,0.001781,0.662558,0.996066,SIRA
67796.0,1020.867,404.659343,215.612728,1.876788,0.846225,69042.0,293.803588,0.777156,0.981953,0.817477,0.726052,0.005969,0.001023,0.527151,0.989351,CALI
41088.0,738.801,251.263584,208.490501,1.205156,0.558108,41488.0,228.724433,0.76892,0.990359,0.945954,0.910297,0.006115,0.00259,0.82864,0.998641,SEKER
46211.0,819.647,318.668441,185.326547,1.719497,0.8135,46743.0,242.56478,0.81642,0.988619,0.864374,0.761182,0.006896,0.001428,0.579399,0.996274,SIRA
153644.0,1506.502,559.493068,354.490225,1.578303,0.773668,157005.0,442.295847,0.763957,0.978593,0.850719,0.79053,0.003641,0.000877,0.624937,0.98634,BOMBAY
182090.0,793.7559999999999,617.071942,379.365125,1.626591,0.788697,183882.0,481.502013,0.770882,0.990255,0.870463,0.780301,0.003389,0.000775,0.60887,0.990383,BOMBAY
68634.0,1007.249,385.360999,229.42382,1.67969,0.803468,70059.0,295.613807,0.724431,0.97966,0.850111,0.767109,0.005615,0.001199,0.588456,0.988424,CALI
30112.0,636.557,232.710766,165.159089,1.40901,0.704486,30434.0,195.805488,0.745993,0.98942,0.933845,0.841411,0.007728,0.002389,0.707973,0.997541,DERMASON
58525.0,962.837,317.819322,235.436987,1.349912,0.671738,59543.0,272.97682,0.765313,0.982903,0.793315,0.858906,0.00543,0.001823,0.737719,0.995856,BARBUNYA
45564.0,799.25,303.236933,191.831896,1.580743,0.774467,45975.0,240.86072,0.70866,0.99106,0.896327,0.794299,0.006655,0.001634,0.630911,0.997307,SIRA
71259.0,1009.897,377.491381,240.603906,1.568933,0.770553,71833.0,301.213839,0.720596,0.992009,0.878002,0.797936,0.005297,0.001325,0.636701,0.998942,CALI
50861.0,902.832,378.039022,172.065854,2.19706,0.890413,51490.0,254.476397,0.590446,0.987784,0.784117,0.673148,0.007433,0.000941,0.453129,0.995551,HOROZ
38841.0,721.773,257.905941,191.962777,1.343521,0.667831,39169.0,222.382322,0.787147,0.991626,0.936912,0.862261,0.00664,0.002264,0.743495,0.9989,SEKER
38210.0,705.63,236.731011,205.916021,1.149648,0.493349,38529.0,220.568545,0.782158,0.991721,0.964346,0.931726,0.006196,0.00288,0.868114,0.998026,SEKER
79609.0,1075.371,413.333493,247.959032,1.666943,0.800075,80885.0,318.372937,0.724878,0.984225,0.865078,0.770257,0.005192,0.001127,0.593296,0.98899,CALI
54983.0,941.046,376.900165,187.413419,2.011063,0.867608,55651.0,264.587471,0.69423,0.987997,0.780219,0.8013238834930053,0.006855,0.001027,0.492817,0.991086,HOROZ
42849.0,799.79,310.42017,177.470964,1.749132,0.820454,43595.0,233.574488,0.7935,0.982888,0.84178,0.752446,0.007245,0.001432,0.566175,0.990315,SIRA
41856.0,821.132,324.393372,164.887165,1.967366,0.861184,42439.0,230.852148,0.631789,0.986263,0.780084,0.711643,0.00775,0.001226,0.506435,0.996343,HOROZ
72948.0,1021.657,392.799283,238.281971,1.648464,0.794988,73666.0,304.762659,0.7699,0.990253,0.87824,0.775874,0.005385,0.001204,0.60198,0.992343,CALI
67063.0,990.719,370.089758,231.697853,1.597295,0.779776,68087.0,292.210992,0.717712,0.98496,0.858602,0.789568,0.005519,0.001323,0.623417,0.995781,BARBUNYA
38811.0,742.218,264.634744,187.374551,1.41233,0.706163,39314.0,222.296424,0.714909,0.987206,0.885323,0.840012,0.006819,0.002094,0.705621,0.996569,DERMASON
48421.0,835.676,316.852274,195.323888,1.622189,0.787393,48968.0,248.297265,0.736934,0.988829,0.8713,0.783637,0.006544,0.001522,0.614087,0.996166,SIRA
83589.0,1101.208,416.862854,256.977975,1.622173,0.787389,85079.0,326.234303,0.727772,0.982487,0.866204,0.782594,0.004987,0.001154,0.612453,0.993505,CALI
36833.0,706.838,258.767019,181.484064,1.425839,0.712825,37186.0,216.557688,0.730813,0.990507,0.926418,0.836883,0.007025,0.002126,0.700373,0.998619,DERMASON
33579.0,681.257,255.939511,167.841527,1.524888,0.754947,33982.0,206.770672,0.749849,0.988141,0.909192,0.807889,0.007622,0.002003,0.652684,0.99527,DERMASON
77123.0,1075.07,392.003215,252.447648,1.55281,0.765031,78234.0,313.362495,0.667166,0.985799,0.838533,0.799388,0.005083,0.00128,0.63902,0.992277,BARBUNYA
179725.0,1592.405,591.538832,388.932969,1.520927,0.75346,181562.0,478.3649,0.797261,0.989882,0.890659,0.808679,0.003291,0.000868,0.653961,0.994628,BOMBAY
39642.0,748.914,278.470182,182.1281,1.52898,0.756468,40182.0,224.663664,0.726963,0.9882721783557826,0.888181,0.806778,0.007025,0.001836,0.650891,0.995199,SIRA
62459.0,993.163,381.280738,210.141088,1.814404,0.834409,63358.0,282.00225,0.635166,0.985811,0.795727,0.739618,0.006104,0.001127,0.547035,0.992543,HOROZ
55953.0,935.428,378.145465,190.796241,1.981934,0.863378,56853.0,266.911169,0.795917,0.98417,0.803549,0.705843,0.006758,0.001035,0.498214,0.987427,HOROZ
89248.0,1226.968,426.269793,267.287163,1.594801,0.778989,91234.0,337.096548,0.740291,0.978232,0.744975,0.790806,0.004776,0.001152,0.625374,0.997346,BARBUNYA
90481.0,1198.799,409.764132,281.977795,1.453179,0.725572,92264.0,339.417129,0.791146,0.980675,0.791179,0.828323,0.004529,0.001315,0.686119,0.997054,BARBUNYA
62502.0,997.559,420.214254,190.451511,2.206411,0.891396,63241.0,282.099305,0.691394,0.988315,0.789272,0.671323,0.006723,0.000842,0.450674,0.994372,HOROZ
43549.0,788.619,296.074824,188.795076,1.568234,0.770318,44372.0,235.474646,0.800283,0.981452,0.879941,0.795321,0.006799,0.001678,0.632536,0.991965,SIRA
27413.0,609.243,228.289708,153.083031,1.49128,0.741851,27674.0,186.824291,0.710476,0.990569,0.92808,0.818365,0.008328,0.002304,0.669721,0.998742,DERMASON
48566.0,793.7559999999999,366.745883,169.202147,2.167501,0.887213,49318.0,248.668759,0.605682,0.984752,0.770426,0.678041,0.007551,0.000985,0.45974,0.996486,HOROZ
28752.0,638.213,243.653693,150.466624,1.619321,0.786537,29057.0,191.332651,0.684425,0.989503,0.887047,0.785265,0.008474,0.001988,0.616641,0.998539,DERMASON
38241.0,709.687,237.386827,206.326689,1.150539,0.494534,38572.0,220.658001,0.721556,0.991419,0.954125,0.929529,0.006208,0.002859,0.864025,0.994094,SEKER
29842.0,648.297,245.638673,155.109502,1.583647,0.775413,30177.0,194.925664,0.798876,0.988899,0.892257,0.793546,0.008231,0.002013,0.629716,0.997247,DERMASON
154772.0,1499.695,571.553244,347.19847,1.646186,0.794347,156330.0,443.916468,0.706825,0.990034,0.864762,0.776684,0.003693,0.000829,0.603239,0.993043,BOMBAY
35484.0,697.995,252.056764,179.431737,1.40475,0.702311,35857.0,212.555009,0.781861,0.989598,0.915246,0.843282,0.007103,0.002216,0.711125,0.998953,DERMASON
38487.0,721.517,264.266791,185.733016,1.422832,0.711364,38851.0,221.366597,0.743581,0.990631,0.929032,0.8013238834930053,0.006866,0.002085,0.70168,0.998372,SIRA
32338.0,653.602,221.411341,186.136273,1.189512,0.541531,32672.0,202.913825,0.782491,0.989777,0.951254,0.916456,0.006847,0.002979,0.839892,0.999062,SEKER
153287.0,1484.785,534.754205,368.381092,1.451633,0.724876,155347.0,441.7817,0.789708,0.986739,0.873752,0.82614,0.003489,0.001002,0.682507,0.99075,BOMBAY
52293.0,924.252,364.877125,191.830415,1.902082,0.850645,55421.0,258.033943,0.661167,0.943559,0.769259,0.70718,0.006978,0.001076,0.500104,0.951239,HOROZ
22205.0,564.439,206.906429,137.691618,1.50268,0.746418,22532.0,168.143641,0.725274,0.985487,0.875844,0.812655,0.009318,0.002507,0.660409,0.992383,DERMASON
42307.0,741.757,262.22809,205.769683,1.274377,0.619879,42592.0,232.092536,0.75333,0.993309,0.966271,0.885079,0.006198,0.002346,0.783365,0.998302,SEKER
